user,location,created_at,text,text_en
LarsWolf1,,Sat Oct 19 16:18:08 +0000 2019,@MoAuba Spiel sah aus wie FIFA20 Augsburg mit Drop back und Tiefe auf 1 und auf 90 min gewartet.,@MoAuba game looked like FIFA20 waiting Augsburg with drop back and depth at 1 and 90 min.
AnthYoung83,Newcastle,Sat Oct 19 16:18:19 +0000 2019,"@EASPORTSFIFA Hi guys, just wondering what you need to get a pen in fifa 20? Through on goal when my opposition bri… https:\/\/t.co\/dscsTGS1ff","@EASPORTSFIFA Hi guys, just wondering what you need to get a pen in fifa 20? Through on goal when my opposition bri… https:\/\/t.co\/dscsTGS1ff"
xUnashamedx129,"North Carolina, USA",Sat Oct 19 16:18:23 +0000 2019,"RT @Xbox: This Halloween, win big prizes &amp; earn big rewards when you #ScoreMorewithXbox.

Sign up to Microsoft Rewards and complete the #FI…","RT @Xbox: This Halloween, win big prizes &amp; earn big rewards when you #ScoreMorewithXbox.

Sign up to Microsoft Rewards and complete the #FI…"
arlhhot,Quito Ecuador,Sat Oct 19 16:18:30 +0000 2019,"RT @DeportesKC: Ayer comenzamos un nuevo desafío:
#FIFA20 Modo Carrera DT Sunderland.

Te lo dejo por aquí por si aún no lo has visto. Duda…","RT @DeportesKC: Today we begin a new challenge:
Sunderland DT # FIFA20 Career Mode.

I leave it here if you have not yet seen. Doubt…"
sayana_nadyrova,Belgium,Sat Oct 19 16:18:45 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
Simzgaming_,"Scottsdale, AZ",Sat Oct 19 16:18:46 +0000 2019,Just went live! JOIN THE PARTY! https:\/\/t.co\/Yc6RmNsiT8 #FUTChamps #fifa19 #SmallStreamerCommunity… https:\/\/t.co\/AmygJpGDtK,Just went live! JOIN THE PARTY! https:\/\/t.co\/Yc6RmNsiT8 #FUTChamps #fifa19 #SmallStreamerCommunity… https:\/\/t.co\/AmygJpGDtK
gzb240779,"Gironde, Aquitaine",Sat Oct 19 16:18:54 +0000 2019,"RT @Brazili61614334: Encore trois nouvelles recrues mais qui sont-ils ? 
La réponse dans un instant ...

En attendant voici la compo pour c…","RT @ Brazili61614334: Three more new recruits but who are they?
The answer in a moment ...

Meanwhile here compo for c ..."
Osuji_official,United states of Nigeria,Sat Oct 19 16:19:07 +0000 2019,RT @VectorThaViper: Fifa20 for about 2weeks or 3 (I don’t even remember) and I just played it for the first time and yeah... let’s settle i…,RT @VectorThaViper: Fifa20 for about 2weeks or 3 (I don’t even remember) and I just played it for the first time and yeah... let’s settle i…
willykad,Somewhere in Africa,Sat Oct 19 16:19:09 +0000 2019,VOOOOLLLTAAAAAA,VOOOOLLLTAAAAAA
MattDerJea,"Canberra, Australia",Sat Oct 19 16:19:18 +0000 2019,@Rashdan_ZA @ganustandoff10 Fifa20 is life... Gogogo Esport,@Rashdan_ZA @ ganustandoff10 Fifa20 is life ... gogogo Esport
MesutsMagic,emirates stadium,Sat Oct 19 16:19:39 +0000 2019,RT @EIiteMartiaI: I’ll be wearing this kit proudly while calling half my players n****** when I’m 3-0 down https:\/\/t.co\/WlTq9FrGlu,RT @EIiteMartiaI: I’ll be wearing this kit proudly while calling half my players n****** when I’m 3-0 down https:\/\/t.co\/WlTq9FrGlu
NewEmpireGamin1,,Sat Oct 19 16:19:44 +0000 2019,RT @Simzgaming_: Just went live! JOIN THE PARTY! https:\/\/t.co\/Yc6RmNsiT8 #FUTChamps #fifa19 #SmallStreamerCommunity #SmallStreamerConnect #…,RT @Simzgaming_: Just went live! JOIN THE PARTY! https:\/\/t.co\/Yc6RmNsiT8 #FUTChamps #fifa19 #SmallStreamerCommunity #SmallStreamerConnect #…
jonathanlupand1,Lusaka Zambia Sos township,Sat Oct 19 16:19:56 +0000 2019,RT @JesseLingard: No room for racism. Show your support in #FIFA20. @EASPORTSFIFA @premierleague https:\/\/t.co\/E3diKGejEy,RT @JesseLingard: No room for racism. Show your support in #FIFA20. @EASPORTSFIFA @premierleague https:\/\/t.co\/E3diKGejEy
Chesney_1995,,Sat Oct 19 16:19:55 +0000 2019,"C U R S E D

#FIFA20 https:\/\/t.co\/ZCZuvKVGPm","C U R S E D

#FIFA20 https:\/\/t.co\/ZCZuvKVGPm"
lukinhas_gamex,"São Paulo, Brasil",Sat Oct 19 16:20:00 +0000 2019,Hoje Vamos fazer uma gameplay de FIFA 20  bora lá https:\/\/t.co\/lAbm4ON2HR #Fifa20 #watchmixerbr #MixerStreams… https:\/\/t.co\/Y0FP6KtOut,Today Let's gameplay FIFA 20 bora there https: \ / \ / t.co \ / lAbm4ON2HR # Fifa20 #watchmixerbr # MixerStreams ... https: \ / \ / t.co \ / Y0FP6KtOut
zeltarave,,Sat Oct 19 16:20:03 +0000 2019,I sell 1kk fifa coins ps4 and i complete icon swap for 10€ #FIFA20 #FUT20 no losetime,I sell 1kk fifa coins ps4 and i complete icon swap for 10€ #FIFA20 #FUT20 no losetime
ea_fifa_news,United Kingdom,Sat Oct 19 16:20:19 +0000 2019,FIFA 20 - Here is our player review for Player of the Month Victor Osimhen! #FIFA20 #FUT #POTM #SBC… https:\/\/t.co\/XlBt33ECoP,FIFA 20 - Here is our player review for Player of the Month Victor Osimhen! #FIFA20 #FUT #POTM #SBC… https:\/\/t.co\/XlBt33ECoP
ea_fifa_news,United Kingdom,Sat Oct 19 16:20:37 +0000 2019,FIFA 20 - Here is our player review for Player of the Month Amine Harit! #FIFA20 #FUT #POTM #SBC #bundesliga… https:\/\/t.co\/EMsiLQilO2,FIFA 20 - Here is our player review for Player of the Month Amine Harit! #FIFA20 #FUT #POTM #SBC #bundesliga… https:\/\/t.co\/EMsiLQilO2
mostworthiness,"Toronto, Ontario",Sat Oct 19 16:20:41 +0000 2019,It’s like you’re forced to play a certain way in every Fifa. It’s not creative.  #FIFA20,It’s like you’re forced to play a certain way in every Fifa. It’s not creative.  #FIFA20
AdBenTW,,Sat Oct 19 16:20:48 +0000 2019,RT @FifaGamersBlog: Quand tu sais que tu va pouvoir enfin te lancer dans le mode Carrière #FIFA20 https:\/\/t.co\/qVsO95trGf,@FifaGamersBlog RT: When you know you can finally throw you in Career Mode # FIFA20 https: \ / \ / t.co \ / qVsO95trGf
ea_fifa_news,United Kingdom,Sat Oct 19 16:20:54 +0000 2019,FIFA 20 - Here is our player review for Ultimate Scream SBC James Milner! #FIFA20 #FUT #Ultimate #Scream #SBC… https:\/\/t.co\/aYJmH8t6jT,FIFA 20 - Here is our player review for Ultimate Scream SBC James Milner! #FIFA20 #FUT #Ultimate #Scream #SBC… https:\/\/t.co\/aYJmH8t6jT
T2Khoomii,鹿が多いとこ,Sat Oct 19 16:21:04 +0000 2019,"FIFA民は正直者が多すぎる。フェリックスが怪我したというニュースを知った瞬間軽く暴落…
#FIFA20 https:\/\/t.co\/2FBLQ3Gohi","FIFA the people honesty is too much. Lightly crash the moment you know the news that Felix was hurt ...
# FIFA20 https: \ / \ / t.co \ / 2FBLQ3Gohi"
ea_fifa_news,United Kingdom,Sat Oct 19 16:21:10 +0000 2019,FIFA 20 - Here is our player review for Ultimate Scream SBC Jesus Navas! #FIFA20 #FUT #Ultimate #Scream #SBC… https:\/\/t.co\/RzF7loj61R,FIFA 20 - Here is our player review for Ultimate Scream SBC Jesus Navas! #FIFA20 #FUT #Ultimate #Scream #SBC… https:\/\/t.co\/RzF7loj61R
ClemGame7,,Sat Oct 19 16:21:16 +0000 2019,"Et bien je finis ce 1er #FUTChampions en Or 2, à une marche de l'Or 1, je pense avoir trop joué dans la journée, et… https:\/\/t.co\/Zuc3SH6cnU","Well I finished the first #FUTChampions Gold 2, in a march of Gold 1, I think I played too much in the day, and ... https: \ / \ / t.co \ / Zuc3SH6cnU"
i9ibbs,"Dallas, TX",Sat Oct 19 16:21:18 +0000 2019,"I'll say this again: My opponents Son, Lacazette, Saint-Maximin should not have a better tackle percentage than my… https:\/\/t.co\/i1EQWqcqKC","I'll say this again: My opponents Son, Lacazette, Saint-Maximin should not have a better tackle percentage than my… https:\/\/t.co\/i1EQWqcqKC"
LaarsFIFA,,Sat Oct 19 16:21:22 +0000 2019,"*LIVE* NEUE INVEST METHODE!

https:\/\/t.co\/6Ho1lBfVbu

#FUT20 #FUTChampions #FUTTrading #fifa20webapp #fifa20 #fifatrading","* LIVE * NEW METHOD INVEST!

https: \ / \ / t.co \ / 6Ho1lBfVbu

# FUT20 #FUTChampions #FUTTrading # fifa20webapp # fifa20 #fifatrading"
FutDerickJ,"Quito, Ecuador",Sat Oct 19 16:21:24 +0000 2019,Me encanta este Pep Guardiola de #FIFA20,I love this Pep Guardiola # FIFA20
AsNiP3rM3,"Ulm, Deutschland",Sat Oct 19 16:21:42 +0000 2019,"RT @TheRealPaiiNz: RICHTIG SNIPEN + SPIELER FINDEN! ✅
CHECKT ES AB! #fifa20 #fut20

https:\/\/t.co\/oKVSq7rjJ1

Thumb: @FAMESOCCER_CREW https:…","RT @TheRealPaiiNz: CORRECT sniping + PLAYER TO FIND! ✅
Check it AB! # # Fifa20 fut20

https: \ / \ / t.co \ / oKVSq7rjJ1

Thumb: @FAMESOCCER_CREW https: ..."
cariocazera,"Canedo, Aveiro, Portugal",Sat Oct 19 16:22:03 +0000 2019,"RT @IvoSakiCosta: Vamos continuar a FUT CHAMPIONS!
https:\/\/t.co\/kx8hEvv2t9
#FUTCHAMPIONS #FIFA20 #ULTIMATETEAM #WEEKENDLEAGUE #FIFAPT #FIFA…","RT @IvoSakiCosta: We will continue to FUT CHAMPIONS!
https: \ / \ / t.co \ / kx8hEvv2t9
#FUTCHAMPIONS # FIFA20 #ULTIMATETEAM #WEEKENDLEAGUE #FIFAPT # FIFA ..."
MrHadi99,المملكة العربية السعودية,Sat Oct 19 16:22:04 +0000 2019,"RT @xiie_6: ياليل ما كان ودي ياشباااااااااب ههههههههههههههههههههههههه 

FIFA20#
 #PS4share

https:\/\/t.co\/RsQZzqwouh https:\/\/t.co\/hM6YGrj7VS","RT @ xiie_6: Ialil What was Woody Aachaabaaaaaaaaab Hhahahahahahahahahahahaha

FIFA20 #
 # PS4share

https: \ / \ / t.co \ / RsQZzqwouh https: \ / \ / t.co \ / hM6YGrj7VS"
AlusheOnTwitch,"San Luis Potosí, México",Sat Oct 19 16:22:07 +0000 2019,Se viene el directo de #FIFA20 en 5 min!!!! le damos con todo a la fut champions! aunque somos mas malos que el gob… https:\/\/t.co\/8jSlDjdTtf,direct from # FIFA20 is comes in 5 min !!!! we give all the fut champions! although we are meaner than the gob ... https: \ / \ / t.co \ / 8jSlDjdTtf
NeiKoohh,,Sat Oct 19 16:22:53 +0000 2019,"On part en live dans quelques minutes pour de l'achat revente, du FUT Champions, des SBC et peut-être du pack opening #FIFA20","We start live in a few minutes to buy resale Champions WAS, SBC and perhaps pack opening # FIFA20"
FutDerickJ,"Quito, Ecuador",Sat Oct 19 16:23:00 +0000 2019,Me encanta este Pep Guardiola con una alineación al estilo morir de #FIFA20,I love this Pep Guardiola with a lineup die style # FIFA20
Aser__27,,Sat Oct 19 16:23:01 +0000 2019,"RT @FIFAntastic: Así grabó Manolo Lama sus frases para #FIFA20 (y para el 19, 18, 17...) https:\/\/t.co\/TtIIL3r0Nn","RT @FIFAntastic Thus Manolo Lama recorded their phrase # FIFA20 (and 19, 18, 17 ...) https: \ / \ / t.co \ / TtIIL3r0Nn"
MichuD7,"Ploiesti, Romania",Sat Oct 19 16:23:09 +0000 2019,"Weekend leagueee vibe!!!!
https:\/\/t.co\/IOGadT4yxu
#LIVE #TWITCH #FIFA20 #WEEKENDLEAGUE","Weekend leagueee vibe!!!!
https:\/\/t.co\/IOGadT4yxu
#LIVE #TWITCH #FIFA20 #WEEKENDLEAGUE"
Clement_yvn,"Paris, France",Sat Oct 19 16:23:10 +0000 2019,"Bon 
Les points à améliorer 
les gardiens 
Les centres 
Les Passes soit trop assistés soit pas assez 
Les joueurs s… https:\/\/t.co\/UDVDHyDmJO","Well
Points to improve
the gardians
the centers
Passes too assisted or not enough
Players s ... https: \ / \ / t.co \ / UDVDHyDmJO"
ludodrt,"Harnes, France",Sat Oct 19 16:23:23 +0000 2019,"RT @NeiKoohh: On part en live dans quelques minutes pour de l'achat revente, du FUT Champions, des SBC et peut-être du pack opening #FIFA20","@NeiKoohh RT: We live hand in a few minutes to buy resale Champions WAS, SBC and perhaps pack opening # FIFA20"
GRaja58791874,"Tamil Nadu, India",Sat Oct 19 16:23:26 +0000 2019,"RT @skyesportsindia: Passion. Aggression &amp; the zeal to win marked Day2. 

#BigilFifaChampionship 

@Ags_production @archanakalpathi @Chenna…","RT @skyesportsindia: Passion. Aggression &amp; the zeal to win marked Day2. 

#BigilFifaChampionship 

@Ags_production @archanakalpathi @Chenna…"
mostworthiness,"Toronto, Ontario",Sat Oct 19 16:23:27 +0000 2019,It’s like we’reforced to play a certain way in every new fifa versions. It’s not creative and it’s boring. Games ar… https:\/\/t.co\/m8hy36gAH5,It’s like we’reforced to play a certain way in every new fifa versions. It’s not creative and it’s boring. Games ar… https:\/\/t.co\/m8hy36gAH5
Pvnaaam,"Brest, France",Sat Oct 19 16:23:44 +0000 2019,"RT @U2PPronos: T’es le meilleur à Fifa ? Viens le prouver et tente de rafler le cash Prize en jeu. 

Inscris toi ci dessous ⤵️

#FUT20 #FIF…","RT @ U2PPronos: You're the best at Fifa? Come prove it and tries to grab the cash Prize in.

New Register below ⤵️

# # FUT20 IFF ..."
Bedeau62,,Sat Oct 19 16:24:34 +0000 2019,#ps4,#ps4
Alejandrorey79,,Sat Oct 19 16:24:37 +0000 2019,FIFA 20 Download PC #Fifa20Download #FIFA20 https:\/\/t.co\/zI6tWcF144,FIFA 20 Download PC #Fifa20Download #FIFA20 https:\/\/t.co\/zI6tWcF144
garciarodrigo19,,Sat Oct 19 16:24:42 +0000 2019,Pero miralos a los faranduleros @ElatthanUY y @EmiJR99_ jajaja,But miralos to @ElatthanUY Farandulera and lol @ EmiJR99_
RMCF24roci,,Sat Oct 19 16:24:46 +0000 2019,FIFA20むずい,FIFA20 unmyelinated
Revolt_BraZ,"from Oregon , living in USA",Sat Oct 19 16:24:51 +0000 2019,RT @_beFIFA: Vos impressions sur #FIFA20 en un mot ? https:\/\/t.co\/dtGXgmFkjg,RT @_beFIFA: Your impressions of # FIFA20 in one word? https: \ / \ / t.co \ / dtGXgmFkjg
Sebyoyo59,Je viens de Lille Gros Débile.,Sat Oct 19 16:24:55 +0000 2019,"#PS4share #Fifa20 :OOOOOOO 

https:\/\/t.co\/WhdCHi1D2t https:\/\/t.co\/B9xhsTyUiX","#PS4share #Fifa20 :OOOOOOO 

https:\/\/t.co\/WhdCHi1D2t https:\/\/t.co\/B9xhsTyUiX"
Mrbuu13_Ytub,"Marseille, France",Sat Oct 19 16:25:09 +0000 2019,"Prêt pour le début de la Série ! #RoadToZidane sur #FIFA20 ⏳

Merci à @NfrLico pour la miniature ❤️ https:\/\/t.co\/AOfsKYH7VG","Ready for the start of the series! #RoadToZidane # FIFA20 on ⏳

Thank you to @NfrLico for miniature ❤️ https: \ / \ / t.co \ / AOfsKYH7VG"
AlusheOnTwitch,"San Luis Potosí, México",Sat Oct 19 16:25:12 +0000 2019,"Ya estamos en directo! #FIFA20

Peluches a mi!!!!! 

https:\/\/t.co\/D54iRtsyfT","We're live! # FIFA20

Teddies to my !!!!!

https: \ / \ / t.co \ / D54iRtsyfT"
ViewpointPictu1,,Sat Oct 19 16:25:16 +0000 2019,"RT @GoldLink: Zulu Screams. #FIFA20 Soundtrack ☄️

https:\/\/t.co\/1TOxhisojU https:\/\/t.co\/qyZ0vll7tM","RT @GoldLink: Zulu Screams. #FIFA20 Soundtrack ☄️

https:\/\/t.co\/1TOxhisojU https:\/\/t.co\/qyZ0vll7tM"
TheRoemTV,"San Francisco, CA",Sat Oct 19 16:25:21 +0000 2019,And so it begins... #FUTchamps #FIFA20 https:\/\/t.co\/PnEEaZxJC7,And so it begins... #FUTchamps #FIFA20 https:\/\/t.co\/PnEEaZxJC7
miwaMUN,,Sat Oct 19 16:25:25 +0000 2019,ゲーゲンプレスゲーやんFIFA20,Game Gen press game-yan FIFA20
Vijay22112015,India,Sat Oct 19 16:25:39 +0000 2019,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…,RT @skyesportsindia: This made our weekend complete. We wanted to showcase our women's #FIFA skills. Here they are. Super proud of you girl…
GerardoMZ4,"Puebla, México",Sat Oct 19 16:25:44 +0000 2019,RT @PICKSDETMT: Hemos llegado a mil seguidores y para celebrarlo hemos decido hacer un sorteo de un FIFA20 o el jersey de tu equipo favorit…,@PICKSDETMT RT: We have reached a thousand followers and to celebrate we decided to make a drawing of a FIFA20 or your team jersey ... favorit
NervozG,,Sat Oct 19 16:25:47 +0000 2019,"RT @U2PPronos: T’es le meilleur à Fifa ? Viens le prouver et tente de rafler le cash Prize en jeu. 

Inscris toi ci dessous ⤵️

#FUT20 #FIF…","RT @ U2PPronos: You're the best at Fifa? Come prove it and tries to grab the cash Prize in.

New Register below ⤵️

# # FUT20 IFF ..."
eS_Rubbens,,Sat Oct 19 16:25:58 +0000 2019,Monstre,Monster
SaintGarvz,London,Sat Oct 19 16:26:06 +0000 2019,Cheers two player pack OP #FUT20 #fifa20 https:\/\/t.co\/wxstr2P6cJ,Cheers two player pack OP #FUT20 #fifa20 https:\/\/t.co\/wxstr2P6cJ
desmet_filmon,,Sat Oct 19 16:26:13 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
spenny0500,,Sat Oct 19 16:26:15 +0000 2019,GAME IS BROKEN. HOW IS THIS EVEN POSSIBLE? #FIFA20 https:\/\/t.co\/2WWTrrdYyC,GAME IS BROKEN. HOW IS THIS EVEN POSSIBLE? #FIFA20 https:\/\/t.co\/2WWTrrdYyC
JaellePauwels,"Boechout, België",Sat Oct 19 16:26:33 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
PIEMONTECALCIOj,,Sat Oct 19 16:26:50 +0000 2019,ピエモンテカルチョがFIFA20に搭載‼️ https:\/\/t.co\/PUbu98aKg3,Piedmont Calcio is mounted on the FIFA20! ️ https: \ / \ / t.co \ / PUbu98aKg3
MCGARRY161,"England , Newcastle ",Sat Oct 19 16:26:58 +0000 2019,"RT @EASPORTSFIFA: There's #NoRoomForRacism in football. @premierleague

The kits will be available in #FIFA20 soon. https:\/\/t.co\/CSpfXXgSpx","RT @EASPORTSFIFA: There's #NoRoomForRacism in football. @premierleague

The kits will be available in #FIFA20 soon. https:\/\/t.co\/CSpfXXgSpx"
DenolfElena,"Waarschoot, België",Sat Oct 19 16:27:03 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
NfrLico,,Sat Oct 19 16:27:04 +0000 2019,"RT @Mrbuu13_Ytub: Prêt pour le début de la Série ! #RoadToZidane sur #FIFA20 ⏳

Merci à @NfrLico pour la miniature ❤️ https:\/\/t.co\/AOfsKYH7…","RT @ Mrbuu13_Ytub: Ready for the start of the series! #RoadToZidane # FIFA20 on ⏳

Thank you to @NfrLico for miniature ❤️ https: \ / \ / t.co \ / AOfsKYH7 ..."
AkeeeTo,"Saint-André-de-Cubzac, France",Sat Oct 19 16:27:12 +0000 2019,BEUG...,BEUG ...
0Crazy_,,Sat Oct 19 16:27:14 +0000 2019,"RT @iM2rWan: #FIFA20

الشعب حالياً بالفوت https:\/\/t.co\/iEM7WOCs0S","RT @ iM2rWan: # FIFA20

Currently people Balfot https: \ / \ / t.co \ / iEM7WOCs0S"
GamingLiveFR,France,Sat Oct 19 16:27:16 +0000 2019,"RT @Mrbuu13_Ytub: Prêt pour le début de la Série ! #RoadToZidane sur #FIFA20 ⏳

Merci à @NfrLico pour la miniature ❤️ https:\/\/t.co\/AOfsKYH7…","RT @ Mrbuu13_Ytub: Ready for the start of the series! #RoadToZidane # FIFA20 on ⏳

Thank you to @NfrLico for miniature ❤️ https: \ / \ / t.co \ / AOfsKYH7 ..."
elroomi,Singapore,Sat Oct 19 16:27:19 +0000 2019,RT @JesseLingard: No room for racism. Show your support in #FIFA20. @EASPORTSFIFA @premierleague https:\/\/t.co\/E3diKGejEy,RT @JesseLingard: No room for racism. Show your support in #FIFA20. @EASPORTSFIFA @premierleague https:\/\/t.co\/E3diKGejEy
joliendebrouwe1,"Waregem, België",Sat Oct 19 16:27:21 +0000 2019,"RT @_______Arthur: Naar jaarlijkse traditie heb ik een deal met @Coolblue_BE. Bij 2314 retweets krijg ik van hun FIFA20. Let's go!

rt = al…","RT @_______Arthur: every year, I have a deal with @Coolblue_BE. In 2314 retweets I get their FIFA20. Let's go!

rt = al ..."
